kosdaq
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
664.49
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
672.84
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
668.49
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
679.74
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
683.34
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
686.33
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
683.09
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
690.39
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
693.38
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
686.35
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
696.34
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
695.62
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
694.55
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
695.63
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
704.41
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
711.38
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
714.26
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
710.99
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
715.3
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.86
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
716.92
728.79
728.79
728.79
728.79
728.79
